YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,"BAND_2A_DELIVERED ",BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202312,QWO,West Yorkshire ICB,1027730000,Gabby Khela Limited t/a Gargrave Dental Practice,BD23 3RS,E01027563,3,103986,126.6,0,0,0,21,0,0,0,53,0,32,672,103986
202312,QWO,West Yorkshire ICB,1027750000,Genix Healthcare Huddersfield Ltd,HD1 1LG,E01011236,3,179850,149.4,0,0,0,17,0,0,0,82,0,32,1100,179850
202312,QWO,West Yorkshire ICB,1027790000,Great Horton DentCare Limited,BD7 4PY,E01010663,3,326346,462,0,0,0,0,0,0,0,385,0,44,880,326346
202312,QWO,West Yorkshire ICB,1027800000,Heaton Dental Care Limited,BD9 5BU,E01010804,3,128838,84.2,0,0,0,0,1,0,0,66,0,33,340,128838
202312,QWO,West Yorkshire ICB,1027850000,Dental Practice Hunslet,LS10 2AR,E01011467,3,191622,128,0,0,1,3,2,0,0,90,0,67,856,191622
202312,QOQ,Humber and North Yorkshire ICB,1027870000,MR MA HOMA,HG3 2XT,E01027723,3,100062,50.6,0,0,4,2,0,1,0,28,0,14,172,100062
202312,QF7,South Yorkshire ICB,1027880000,Kimberworth Park Practice Limited,S61 3JN,E01007807,3,168078,122.8,0,0,1,3,0,0,0,94,0,69,739,168078
202312,QWO,West Yorkshire ICB,1027910000,MR OE MOHAMMED,BD8 7EP,E01010841,3,456431,352.4,0,0,43,84,11,0,0,2,0,220,1212,456431
202312,QF7,South Yorkshire ICB,1027940000,Abbeydale Road Family Dental Centre,S7 1FD,E01008112,3,320460,159.2,17,0,24,12,4,0,0,86,0,114,723,320460
202312,QF7,South Yorkshire ICB,1027950000,Dalton Care Contract Limited Partnership,S65 3ET,E01007721,3,843006,262.2,0,0,7,3,8,1,0,166,0,149,1524,843006
202312,QF7,South Yorkshire ICB,1027960000,Hillsborough Family Dental Centre,S6 2SA,E01008161,3,218436,222.4,0,0,23,20,7,0,0,87,0,82,532,218436
202312,QF7,South Yorkshire ICB,1027970000,Hoyland Family Dental Centre,S74 9AU,E01007389,3,651384,141,0,0,4,6,2,1,0,85,0,44,742,651384
202312,QF7,South Yorkshire ICB,1027980000,Manor Dental Practice,S2 1RA,E01008017,3,258330,420.2,0,0,50,73,19,1,0,40,1,258,996,258330
202312,QWO,West Yorkshire ICB,1027990000,Nationwide Healthcare Providers Ltd,WF9 2RN,E01011860,3,1100028,647.8,23,0,9,39,5,0,1,430,0,193,2962,1100028
202312,QF7,South Yorkshire ICB,1028000000,Oaksmere Dental Surgery,S70 1TS,E01007338,3,226284,406.2,0,0,6,26,20,5,5,106,0,49,689,226284
202312,QWO,West Yorkshire ICB,1028020000,Rayner Dental Practice,BD8 9EH,E01010813,3,66708,70.4,0,0,17,5,0,0,0,32,0,30,325,66708
202312,QWO,West Yorkshire ICB,1028030000,Seacroft Dental Practice,LS14 6HT,E01011665,3,262218,193.2,0,0,0,0,0,0,0,161,27,76,734,262218
202312,QWO,West Yorkshire ICB,1028040000,Stable Court Dental Surgery Limited,HD9 3JA,E01011181,3,97446,56.6,11,0,2,1,0,0,0,54,0,3,132,97446
202312,QWO,West Yorkshire ICB,1028050000,The Parade Dental,LS16 7SR,E01011379,3,212709,132.4,1,0,1,1,0,0,0,108,0,78,485,212709
202312,QNX,Sussex ICB,1028220001,Aisha Maria Asghar,BN3 3DX,E01016874,2067,67734.61,116.2,0,0,33,13,5,0,1,6,0,241,362,67734.61
202312,QWO,West Yorkshire ICB,1028470000,Outwood Dental Practice,WF1 2JL,E01011896,1,1,21,0,0,0,1,0,0,0,15,0,7,121,1
202312,QT6,Cornwall and the Isles Of Scilly ICB,1028490001,Kings Avenue Dental Practice,PL25 4TT,E01019047,26339,786634.73,1302,0,0,374,138,39,1,16,90,1,1430,6436,786634.73
202312,QM7,Hertfordshire and West Essex ICB,1028570001,PANSHANGER DENTAL PRACTICE,AL7 2AX,E01023913,7192,207325.49,446.6,0,0,125,30,6,0,14,28,0,997,1803,207325.49
202312,QMM,Norfolk and Waveney ICB,1028810001,Corner House Norwich LLP,NR2 2PB,E01026835,1835,59142.27,117.8,0,0,62,4,3,0,2,4,0,590,285,59142.27
202312,QHM,North East and North Cumbria ICB,1028910000,Castle Dene Dental Surgery,SR8 1BT,E01020746,26,17005,48,0,0,0,0,0,0,0,40,0,50,659,1
202312,QHM,North East and North Cumbria ICB,1028920000,Park View Family Dental,NE10 9ND,E01008215,123,79788,81.6,0,0,9,2,3,0,0,43,1,58,214,1
202312,QHM,North East and North Cumbria ICB,1028930000,Alston Dental Practice Limited,CA9 3QX,E01019305,1,1.05,,,,,,,,,,,7,26,1.05
202312,QHM,North East and North Cumbria ICB,1028940000,"Dr I Chandler, Mr G Venchard, Mr Y Nojib",NE33 1PD,E01008667,805,526470,717.2,0,0,18,22,11,1,11,366,0,128,1246,1
202312,QHM,North East and North Cumbria ICB,1028950000,Front Street Dental Practice Partnership,DH8 5AQ,E01020640,96,62784,,,,,,,,,,,13,325,1
202312,QHM,North East and North Cumbria ICB,1028960000,Mr YA Nojib and Mr J Robinson,NE39 1HX,E01008184,299,194892,179.8,0,0,4,5,0,0,2,114,0,55,443,1
202312,QHM,North East and North Cumbria ICB,1028970000,Miss H Almond & Mr M Barnett,TS10 3LA,E01012184,1,1,,,,,,,,,,,,23,1
202312,QHM,North East and North Cumbria ICB,1028980000,Wray & McKenna Ltd,DH6 3NT,E01020790,1,1,57,0,0,0,1,0,0,0,45,0,23,215,1
202312,QHM,North East and North Cumbria ICB,1028990000,MR HS BASRA,DL5 4UE,E01020851,31,19621,,,,,,,,,,,11,184,1
202312,QHM,North East and North Cumbria ICB,1029000000,Mr Devanand Isukapatla,NE34 8PL,E01008681,1,1,2,0,0,2,0,0,0,0,0,0,1,32,1
202312,QHM,North East and North Cumbria ICB,1029010000,Mr Devanand Isukapatla,DL1 2RX,E01012325,1,1,102,0,0,0,0,0,0,0,85,0,30,520,1
202312,QHM,North East and North Cumbria ICB,1029020000,Perfect Smile ( Acorn ) Partnership,NE21 5PU,E01008177,1,1,16,0,0,1,1,0,0,1,0,0,,14,1
202312,QOP,Greater Manchester ICB,1029030001,"Chandy, Whittingham & Casserley",M24 6DL,E01005524,39616,1516668.42,2803,0,248.6,877,210,56,3,54,265,7,4075,11281,1516668.42
202312,QHM,North East and North Cumbria ICB,1029040000,InDental Practice Limited,NE10 8XQ,E01008281,1,1,55.4,0,0,2,1,0,0,0,42,0,11,103,1
202312,QHM,North East and North Cumbria ICB,1029050000,Honour Health Partnership,NE2 2AP,E01008367,1,1,32.4,0,0,0,0,0,0,0,27,0,8,177,1
202312,QHM,North East and North Cumbria ICB,1029060000,Honour Health Partnership,DH9 0JE,E01020661,1,1,146.6,0,0,2,1,0,0,0,118,0,32,391,1
202312,QHM,North East and North Cumbria ICB,1029100000,Mr Michael Stanley Hulley,TS19 9JW,E01012249,1,1,,,,,,,,,,,43,550,1
202312,QMF,North East London ICB,1029110001,Mawney Road (DS) Limited,RM7 7JA,E01002245,33191,1215536.57,2484,0,0,343,162,89,8,78,170,4,2012,6826,1215536.57
202312,QHM,North East and North Cumbria ICB,1029120000,MR PJ KNOPS,SR1 1NF,E01008703,1,1,80.8,0,0,4,2,2,2,0,39,0,15,246,1
202312,QHM,North East and North Cumbria ICB,1029130000,MRS N HILL,DH8 0BH,E01020632,1,1,48,0,0,0,0,0,0,0,40,0,6,161,1
202312,QHM,North East and North Cumbria ICB,1029140000,MR I DAVIES,NE32 3JA,E01008604,27,17005,176.6,0,0,4,7,2,0,4,78,0,43,472,1
202312,QHM,North East and North Cumbria ICB,1029150000,Miss H Almond & Mr M Barnett,TS10 3LA,E01012184,1,1,32.4,0,0,0,0,0,0,0,27,0,5,133,1
202312,QHM,North East and North Cumbria ICB,1029160000,Highgate House Dental Practice Partnership,NE22 5TZ,E01027514,1,1,83,0,0,0,0,1,0,0,65,0,28,397,1
202312,QHM,North East and North Cumbria ICB,1029170000,Whitecross Dental Care Limited,NE6 1SD,E01008303,1,1,93.6,0,0,0,0,0,0,0,78,0,25,610,1
202312,QHM,North East and North Cumbria ICB,1029180000,Ching Hang Ip,DH9 0JL,E01020661,1,1,5,0,0,0,0,1,0,0,0,0,4,51,1
202312,QHM,North East and North Cumbria ICB,1029190000,Dubagunta and Al-Haboubi,DH8 8LU,E01020632,1,1,7.2,1,0,0,2,0,0,0,2,0,2,37,1
202312,QHM,North East and North Cumbria ICB,1029200000,Mr D Chopra,SR7 9AA,E01033198,1,1,70.6,0,0,1,2,0,0,0,53,0,37,207,1
202312,QHM,North East and North Cumbria ICB,1029210000,MR S BEDI,NE37 2BA,E01008853,1,1,80.8,1,0,2,3,1,0,0,55,0,27,231,1
202312,QHM,North East and North Cumbria ICB,1029220000,MR JN BUTTERWORTH,NE66 1PR,E01033715,1,1,60.8,0,0,0,3,1,0,0,39,0,24,186,1
202312,QHM,North East and North Cumbria ICB,1029230000,Newcastle Dental Care Practice Partnership,NE1 7PG,E01008397,1,1,50.4,0,0,0,0,0,0,0,42,0,9,156,1
202312,QHM,North East and North Cumbria ICB,1029240000,Grange Dental Practice Partnership,TS20 2QL,E01012259,1,1,,,,,,,,,,,,,1
202312,QHM,North East and North Cumbria ICB,1029250000,MR DC DANIELS,TS5 5PH,E01012057,1,1,173.6,0,0,1,1,2,0,0,133,0,82,963,1
202312,QHM,North East and North Cumbria ICB,1029260000,MR ND SMITH,TS25 1RR,E01011987,1,1,173.2,0,0,1,5,0,0,3,100,1,45,514,1
202312,QHM,North East and North Cumbria ICB,1029270000,Pelton Lane End Dental Practice Partnership,DH2 1NP,E01020617,1,1,55.2,0,0,0,0,0,0,0,46,0,13,144,1
202312,QHM,North East and North Cumbria ICB,1029280000,ST Dental Ltd.,CA28 7QF,E01019280,1,1,82.8,0,0,0,0,0,0,0,69,0,33,443,1
202312,QHM,North East and North Cumbria ICB,1029290000,Framwellgate Dental Surgery Limited,DH1 5EJ,E01020708,1,1,,,,,,,,,,,1,63,1
202312,QHM,North East and North Cumbria ICB,1029300000,Alpha Dental Fairfield Partnership,TS19 7PP,E01012191,1,1,16.8,0,0,0,0,0,0,0,14,0,9,335,1
202312,QHM,North East and North Cumbria ICB,1029310000,Eston Dental Practice,TS6 9EP,E01012111,1,1,201,0,0,3,6,6,0,1,115,0,74,746,1
202312,QHM,North East and North Cumbria ICB,1029320000,J R P Jones and Associates Ltd,NE61 1NB,E01027453,1,1,24,0,0,0,0,0,0,0,20,0,6,78,1
202312,QHM,North East and North Cumbria ICB,1029350000,MR NK DIDDEE,DH2 2TT,E01020602,1,1,19.2,0,0,0,0,0,0,0,16,0,8,192,1
202312,QHM,North East and North Cumbria ICB,1029370000,Perfect Smile ( Acorn ) Partnership,NE8 1LU,E01008168,1,1,58.2,0,0,0,1,0,0,0,46,0,12,175,1
202312,QRL,Hampshire and Isle Of Wight ICB,1029380001,Milford Dental Practice Partnership,SO41 0QF,E01023052,10405,294591.12,228.8,0,0,102,16,4,0,4,9,0,501,1892,294591.12
202312,QHM,North East and North Cumbria ICB,1029390000,Perfect Smile ( Acorn ) Partnership,NE3 4AA,E01008419,1,1,27.4,0,0,1,0,0,0,0,22,0,3,76,1
202312,QHM,North East and North Cumbria ICB,1029400000,Geoff Antons Limited,NE31 1LR,E01008642,1,1,19.8,0,0,0,1,0,0,0,14,0,8,162,1
202312,QHM,North East and North Cumbria ICB,1029410000,Perfect Smile ( Acorn ) Partnership,NE28 8HG,E01008536,1,1,14.2,0,0,1,0,0,0,0,11,0,17,152,1
202312,QHM,North East and North Cumbria ICB,1029420000,Perfect Smile ( Acorn ) Partnership,NE30 1PW,E01008524,1,1,78.8,0,0,2,2,0,0,0,59,0,23,394,1
202312,QHM,North East and North Cumbria ICB,1029430000,New Biggin Villa Partnership,NE9 6UE,E01008193,1,1,,,,,,,,,,,,,1
202312,QHM,North East and North Cumbria ICB,1029440000,The Linden Cottage Partnership,NE63 8NQ,E01027525,1,1,8.4,0,0,1,0,1,0,0,2,0,2,57,1
202312,QHM,North East and North Cumbria ICB,1029450000,Mr I Gordon & Mr B L Wild,NE31 2UL,E01008641,1,1,15.6,0,0,0,0,0,0,0,13,0,5,88,1
202312,QHM,North East and North Cumbria ICB,1029470000,The Grange Dental Centre,NE3 2DQ,E01008358,1,1,2.4,0,0,0,0,0,0,0,2,0,6,121,1
202312,QHM,North East and North Cumbria ICB,1029480000,Hartlepool Dental Practice Partnership,TS26 8DD,E01011974,1,1,22.6,0,0,1,0,0,0,1,8,0,29,220,1
202312,QHM,North East and North Cumbria ICB,1029490000,Hartlepool Dental Practice Partnership,TS24 0JT,E01011993,1,1,50.2,0,0,0,0,0,1,0,36,0,62,701,1
202312,QHM,North East and North Cumbria ICB,1029500000,MRS S HYDER,NE5 1EH,E01008447,1,1,136.8,0,0,0,4,0,0,0,104,0,23,226,1
202312,QHM,North East and North Cumbria ICB,1029510000,Dheeraj Chopra,NE13 6LW,E01008579,1,1,,,,,,,,,,,7,67,1
202312,QHM,North East and North Cumbria ICB,1029520000,Grangetown Family Dental Health,SR2 9QF,E01008741,1,1,16.8,0,0,0,2,0,0,0,9,0,5,171,1
202312,QVV,Dorset ICB,1029530000,Smile Care Boscombe Ltd,BH1 4EX,E01015282,3000,95510.26,231.6,0,0,10,38,8,4,1,23,0,89,204,95510.26
202312,QE1,Lancashire and South Cumbria ICB,1029620000,St Annes Dental Clinic Ltd,FY8 1RF,E01024987,0,101400,54.6,0,0,0,3,0,0,1,28,0,18,185,101400
202312,QE1,Lancashire and South Cumbria ICB,1029630000,St Annes Dental Clinic Ltd,FY8 1RF,E01024987,0,67600,104.2,0,0,9,3,5,0,5,1,0,50,248,67600
202312,QHM,North East and North Cumbria ICB,1029680000,Malmin Healthcare Guisborough Partnership,TS14 6AW,E01012117,1,1,35,0,0,2,1,0,0,0,25,0,15,214,1
202312,QHM,North East and North Cumbria ICB,1029690000,Mr A Razaq,DH6 4AA,E01020701,65,42510,34,0,0,2,3,1,0,0,15,0,10,151,1
202312,QHM,North East and North Cumbria ICB,1029700000,Philip Brantingham and Kim Anne Brantingham,NE1 8DQ,E01008397,1,1,98.2,0,0,0,0,0,1,0,76,0,18,332,1
202312,QHM,North East and North Cumbria ICB,1029710000,Tyneview Dental Practice,NE15 6TB,E01033547,1,1,86.4,0,0,0,0,0,0,0,72,0,47,102,1
202312,QHM,North East and North Cumbria ICB,1029720000,Philip Brantingham and Kim Anne Brantingham,NE64 6PF,E01027544,1,1,185.2,0,0,2,1,1,0,0,145,1,78,499,1
202312,QF7,South Yorkshire ICB,1029760000,High Street Dental Care,S20 5AF,E01008025,3,166770,136.4,0,0,2,5,3,0,0,87,0,45,553,166770
202312,QWO,West Yorkshire ICB,1029770000,Hick Lane Dental Surgery Ltd.,WF17 5TD,E01011015,3,65400,122.2,0,0,0,7,2,0,0,76,0,25,298,65400
202312,QF7,South Yorkshire ICB,1029780000,Dental Directions,S5 8BE,E01008123,3,64746,51,0,0,6,1,0,0,0,35,0,21,190,64746
202312,QF7,South Yorkshire ICB,1029800000,Swallownest Dental Practice Partnership,S26 4WD,E01007673,3,408096,57.8,0,0,12,2,1,0,1,19,0,89,450,408096
202312,QWO,West Yorkshire ICB,1029810000,MRS PK GREWAL,LS16 7NR,E01011386,3,327000,76.8,0,0,0,0,0,0,0,64,0,29,695,327000
202312,QWO,West Yorkshire ICB,1029820000,Dr Amjid Siddique,WF12 8DJ,E01011130,3,402864,337.8,1,0,20,23,8,0,1,165,0,194,1231,402864
202312,QWO,West Yorkshire ICB,1029830000,Yorkshire Myobrace Ltd,LS18 5NQ,E01011459,3,30084,7.8,0,0,0,1,0,0,0,4,0,1,107,30084
202312,QOQ,Humber and North Yorkshire ICB,1029850000,Helmsley Smiles Limited,YO62 5EZ,E01027781,3,31392,32.4,0,0,0,0,0,0,0,27,0,12,139,31392
202312,QWO,West Yorkshire ICB,1029900000,Thota and Thota,LS8 1NU,E01011641,3,262908,,,,,,,,,,,,,262908
202312,QOQ,Humber and North Yorkshire ICB,1029920000,Clifton Gardens Dental Practice,DN14 6AS,E01012999,3,265524,,,,,,,,,,,,,265524
202312,QHM,North East and North Cumbria ICB,1030050000,Mr M Pearson & Ms J Russell,TS10 3LA,E01012184,1,1.1,38,0,0,3,0,1,0,0,25,0,6,128,1.1
202312,QRV,North West London ICB,1030060000,Tooth and Mouth Limited,SW6 1NW,E01001884,810,43200,,,,,,,,,,,31,,43200
202312,QRV,North West London ICB,1030100000,Zabihi and Partners,HA5 1HP,E01002195,540,21600,10,0,0,0,0,2,0,0,0,0,64,,21600
202312,QMF,North East London ICB,1030160000,MR MR MANBAJOOD,N16 8EL,E01001830,270,14400,,,,,,,,,,,13,,14400
202312,QRV,North West London ICB,1030170000,MR H RAZBAN,W14 0SH,E01001866,810,43200,7,0,0,2,0,1,0,0,0,0,94,,43200
202312,QMJ,North Central London ICB,1030180000,Mrs Priya Shah and Mr Punit Shah,N6 5AX,E01002005,540,21600,9,0,0,1,1,1,0,0,0,0,28,,21600
202312,QRV,North West London ICB,1030190000,Dr. S. Merali and Dr. F. Merali,HA0 2LP,E01000608,540,28800,32,0,0,6,2,4,0,0,0,0,32,,28800
202312,QMJ,North Central London ICB,1030200000,Dentalshine Limited,N1 3PF,E01002716,540,21600,9,0,0,0,3,0,0,0,0,0,44,,21600
202312,QMJ,North Central London ICB,1030210000,Mr Ashish Patel,N1 1BB,E01002714,540,28800,,,,,,,,,,,17,,28800
202312,QMJ,North Central London ICB,1030220000,Margaret Andi,NW7 3RE,E01000264,540,21600,37,0,0,0,4,5,0,0,0,0,65,4,21600
202312,QHM,North East and North Cumbria ICB,1030240000,Fulwell Dental Practice Partnership,SR6 9QS,E01008788,1,1,85.8,1,0,0,9,2,2,2,10,0,6,197,1
202312,QHM,North East and North Cumbria ICB,1030250000,Eden Villas Dental Practice,NE38 7EJ,E01008851,1,1,124.2,0,0,6,17,2,2,2,16,0,60,577,1
202312,QT1,Nottingham and Nottinghamshire ICB,1030280000,JDSP Dental Limited t/a NDUCS,NG1 1HW,E01033403,0,588038.25,845.8,0,0,1,0,0,0,0,704,0,273,3287,588038.25
202312,QHM,North East and North Cumbria ICB,1030310000,Ryton Dental Clinic,NE40 3HQ,E01008249,1,1,63.2,0,0,0,3,3,1,1,16,1,2,253,1
202312,QHM,North East and North Cumbria ICB,1030320000,MR MA SIDDIQUI,TS15 9JT,E01012233,1,1,1,0,0,1,0,0,0,0,0,0,6,77,1
202312,QHM,North East and North Cumbria ICB,1030400000,Dr V Dubagunta,NE7 7UH,E01008469,1,1,,,,,,,,,,,10,45,1
202312,QHM,North East and North Cumbria ICB,1030410000,Chandlers Lane Dental Practice Ltd,CA8 1NT,E01019201,1,1.05,,,,,,,,,,,,,1.05
202312,QWU,Coventry and Warwickshire ICB,1030420000,Gentle Dental Centre,CV6 7HB,E01009608,0,3838,,,,,,,,,,,4,25,1
202312,QWU,Coventry and Warwickshire ICB,1030430000,Camphill Dental Practice,CV10 0JL,E01031073,0,4246,,,,,,,,,,,,43,1
202312,QWU,Coventry and Warwickshire ICB,1030440000,"Dental Surgery, 60 Long Street",CV9 1AU,E01031011,0,341,1,0,0,1,0,0,0,0,0,0,1,3,1
202312,QWU,Coventry and Warwickshire ICB,1030450000,"165 Long Street, Atherstone",CV9 1AD,E01031010,0,1,,,,,,,,,,,,,1
202312,QWU,Coventry and Warwickshire ICB,1030460000,Prestige Dental Care,CV12 8NA,E01031064,0,1,,,,,,,,,,,,,1
202312,QUA,Black Country ICB,1030480000,Princes End Dental Practice,DY4 0UB,E01010033,0,1530,,,,,,,,,,,1,58,1
202312,QHL,Birmingham and Solihull ICB,1030490000,Ward End Dental Practice Partnership,B8 2HF,E01009478,0,1221,89,0,0,1,4,8,0,2,10,0,2,71,1
202312,QHL,Birmingham and Solihull ICB,1030520000,Newtown Dental Practice,B19 2ER,E01008909,0,22442,49,0,0,1,7,3,0,1,0,0,92,119,1
202312,QUA,Black Country ICB,1030540000,Walsall Dental Practice,WS1 3RF,E01010371,0,5297,9,0,0,0,3,0,0,0,0,0,11,51,1
202312,QUA,Black Country ICB,1030560000,Short Heath Dental Practice,WV12 5NU,E01010379,0,1,,,,,,,,,,,,,1
202312,QRL,Hampshire and Isle Of Wight ICB,1030580000,Smile Dental Care Eastleigh,SO50 5JH,E01022669,0,104278.91,90.2,0,0,38,6,3,0,0,16,0,114,317,1.05
202312,QRL,Hampshire and Isle Of Wight ICB,1030590000,Smile Care Slough 24 Ltd,PO1 4ND,E01017036,0,121059.78,164.6,0,0,21,15,13,0,1,18,0,43,225,1.05
202312,QWO,West Yorkshire ICB,1030600000,KS Hunjan Associates Limited,BD3 9TY,E01010608,19601,625974.87,1831.8,0,0,891,145,48,2,15,59,1,2562,2968,625974.87
202312,QWO,West Yorkshire ICB,1030620000,Olney Dental Care Limited,BD4 7QP,E01010615,5040,168727.09,440,0,0,123,48,31,0,1,5,0,1308,124,168727.09
202312,QGH,Herefordshire and Worcestershire ICB,1030630001,MR KS RATRA,B60 2BQ,E01032157,4910,157869.21,312.8,0,0,137,13,8,2,5,19,0,501,1321,157869.21
202312,QWO,West Yorkshire ICB,1030640000,Plum Dental & Facial Clinic Limited,BD21 2AU,E01010710,6144,205686.36,377.4,0,0,160,35,16,0,2,7,0,1165,713,205686.36
202312,QE1,Lancashire and South Cumbria ICB,1030660000,Mrs Sima Kothiwala,BB1 5AX,E01012643,0,67600,42.4,0,0,0,2,3,1,0,12,0,11,144,67600
202312,QYG,Cheshire and Merseyside ICB,1030710001,200 Picton Road,L15 4LL,E01006721,20000,624056.97,1127.4,0,0,196,138,43,0,19,62,0,1295,3265,624056.97
202312,QHM,North East and North Cumbria ICB,1030750000,Northumbria Dental Care Limited,NE65 0LE,E01027364,1,1,33.8,0,0,0,0,1,0,0,24,0,5,124,1
202312,QHM,North East and North Cumbria ICB,1030760000,Northumbria Dental Care Limited,NE65 0LE,E01027364,1,1,52.8,0,0,0,0,0,0,0,44,0,4,150,1
202312,QE1,Lancashire and South Cumbria ICB,1030780000,Dr Sima Kothiwala,WN8 6UH,E01025469,0,33800,11.2,0,0,1,3,0,0,0,1,0,2,56,33800
202312,QE1,Lancashire and South Cumbria ICB,1030790000,OASIS DENTAL CARE LTD,LA3 1QF,E01025110,0,33800,10.8,0,0,0,0,0,0,0,9,0,3,42,33800
202312,QE1,Lancashire and South Cumbria ICB,1030800000,Park House Dental Ltd,BB5 1DQ,E01025041,0,67600,,,,,,,,,,,2,39,67600
202312,QE1,Lancashire and South Cumbria ICB,1030810000,Whitworth Dental Care Limited,OL12 8PW,E01025376,0,33800,,,,,,,,,,,1,27,33800
202312,QE1,Lancashire and South Cumbria ICB,1030820000,Earby Dental Practice Partnership,BB18 6PZ,E01025200,0,33800,,,,,,,,,,,,,33800
202312,QE1,Lancashire and South Cumbria ICB,1030840000,MR J IKRAM,FY5 3NG,E01025604,0,33800,,,,,,,,,,,6,74,33800
202312,QE1,Lancashire and South Cumbria ICB,1030850000,Dr Akdas Ali,WN8 6PW,E01025481,0,67600,15.6,0,0,0,0,0,0,0,13,0,1,83,67600
202312,QE1,Lancashire and South Cumbria ICB,1030860000,MR SL MORGAN,BB4 8HH,E01025356,0,89700,89.2,0,0,5,11,2,4,1,1,0,34,167,89700
202312,QE1,Lancashire and South Cumbria ICB,1030870000,Cavendish Dental Practice,LA14 1DL,E01019157,0,67600,42.2,0,0,4,9,2,0,0,1,0,27,170,67600
202312,QE1,Lancashire and South Cumbria ICB,1030880000,King Street Dental Surgery,FY1 3EJ,E01012737,0,106601.82,,,,,,,,,,,,,106601.82
202312,QE1,Lancashire and South Cumbria ICB,1030890000,King Street Dental Surgery,FY1 3EJ,E01012737,0,1.1,,,,,,,,,,,,,1.1
202312,QE1,Lancashire and South Cumbria ICB,1030900000,MR A GHAFFOOR,PR25 2LR,E01025435,0,67600,3,0,44.2,0,1,0,0,0,0,0,23,93,67600
202312,QE1,Lancashire and South Cumbria ICB,1030910000,MR MA BEST,BB3 0AA,E01012590,0,67600,23,0,0,1,1,1,2,0,0,0,1,44,67600
202312,QE1,Lancashire and South Cumbria ICB,1030920000,Dr M Best,BB5 1EH,E01025068,0,67600,5,0,0,0,0,1,0,0,0,0,1,33,67600
202312,QHM,North East and North Cumbria ICB,1030970000,Amit Nayyar,DH5 0JN,E01008744,1,1,,,,,,,,,,,,,1
202312,QOC,"Shropshire, Telford and Wrekin ICB",1031040000,Kalisetty Dental Limited,SY11 1AF,E01028906,14000,432147.33,1152.6,0,0,256,97,22,8,32,43,4,610,2175,432147.33
202312,QOQ,Humber and North Yorkshire ICB,1031050000,Harrogate Dental Care Limited,HG2 7DB,E01027663,3,366240,286.6,0,0,6,13,4,2,4,133,0,44,568,366240
202312,QUA,Black Country ICB,1031120000,High Street Dental Practice,WS8 6HG,E01010308,0,1,,,,,,,,,,,,,1
202312,QOQ,Humber and North Yorkshire ICB,1031130000,Smile Care United Limited,YO12 5AT,E01027862,27241,1139990.36,542.6,1,0,102,49,16,1,10,73,0,592,1165,1139990.36
202312,QHM,North East and North Cumbria ICB,1031160000,MR RG SMITH,NE24 2DS,E01027414,1,1,68,0,0,1,2,0,1,1,35,0,13,209,1
202312,QKS,Kent And Medway ICB,1031190000,MRS TF SIJUWADE,TN3 0ET,E01024851,0,46893,133.8,0,0,0,9,0,0,0,89,0,76,260,1.04
202312,QWO,West Yorkshire ICB,1031220000,Clayton Dental Practice Ltd,BD14 6RH,E01010634,13775,576412.25,1074.8,0,0,300,105,6,0,32,34,5,1024,2908,576411.2
202312,QRL,Hampshire and Isle Of Wight ICB,1031300000,Maria Nimako,PO12 2JR,E01022796,0,18762.91,14,0,0,1,1,2,0,0,0,0,3,22,1.05
202312,QOQ,Humber and North Yorkshire ICB,1031350000,Mr M Heanue (NLAG Ortho Patients),DN40 2EU,E01013175,2,19089.83,,,,,,,,,,,,,19089.83
202312,QOQ,Humber and North Yorkshire ICB,1031360000,FDS Consultants Anne Lamb,WA16 6DX,E01018606,1,1.05,,,,,,,,,,,,,1.05
202312,QNX,Sussex ICB,1031390000,Springfield Road Dental Surgery,TN38 0TU,E01021012,0,71001.05,139,0,0,5,22,4,0,0,30,1,30,335,1.05
202312,QVV,Dorset ICB,1031400000,Northbourne Practice Limited,BH10 7AR,E01015301,4002,130087.41,156,0,0,93,9,0,0,1,20,0,462,304,130087.41
202312,QVV,Dorset ICB,1031410000,Alder Road Practice Limited,BH12 5BL,E01015383,12000,359523.7,371,0,0,115,22,2,0,12,30,0,309,1162,359523.7
202312,QWO,West Yorkshire ICB,1031420000,Gabby Khela Limited t/a Gargrave Dental Practice,BD23 3RS,E01027563,10576,315669.38,566.8,0,0,166,65,12,1,10,14,2,460,1756,315669.38
202312,QJ2,Derby and Derbyshire ICB,1031460000,Amber Valley Practice Limited,DE55 1BQ,E01019475,13542,394387.56,1131.6,0,132.4,434,119,20,1,16,33,2,1483,3280,394387.56
202312,QMM,Norfolk and Waveney ICB,1031480000,Dentistry For You (Marham) Ltd,PE33 9LP,E01026644,14411,515137,922.2,0,0,273,64,12,5,24,41,3,858,2393,515137
